EmployeeID,BaseSalary,Bonus,VariablePay
E0045049,2396326,777677,31403
E0045050,2282016,771279,47519
E0045051,2703876,373128,336439
E0045052,4521200,390158,421415
E0045053,1817451,115675,225347
E0045054,4727627,102227,77748
E0045055,3445509,787624,109021
E0045056,3668559,592365,266041
E0045057,4029183,203975,141933
E0045058,422886,410205,357294
E0045059,331944,356426,242754
E0045060,979771,96052,358225
E0045061,1922317,585962,266937
E0045062,4976523,421169,139577
E0045063,1395235,770366,193729
E0045064,2862702,502446,335880
E0045065,4431291,243555,58329
E0045066,475332,381894,51751
E0045067,775167,205506,492119
E0045068,4962954,486458,266013
E0045069,2999557,309547,91058
E0045070,3694295,393828,358227
E0045071,3103160,451136,469083
E0045072,1678239,605047,481375
E0045073,4248057,196796,436998
E0045074,3950470,550322,152899
E0045075,1567438,359992,131898
E0045076,3271408,538973,72597
E0045077,921830,341161,328532
E0045078,756510,632393,118303
E0045079,576876,578063,369255
E0045080,411871,324281,396469
E0045081,433220,165316,293385
E0045082,721580,546210,278957
E0045083,447127,359750,146933
E0045084,1922379,93183,20877
E0045085,314640,161140,116727
E0045086,4176984,420797,300360
E0045087,3540668,445039,62795
E0045088,4195278,670838,118568
E0045089,1105749,609603,24818
E0045090,1456231,226592,153741
E0045091,2470911,324457,404907
E0045092,808276,565747,284120
E0045093,322302,108480,202412
E0045094,867369,456917,416743
E0045095,4661181,373753,484783
E0045096,4230007,646787,182143
E0045097,833365,379126,312153
E0045098,4635641,327803,248112
E0045099,967890,153256,89659
E0045100,1032770,715845,173397
E0045101,2943430,564033,58826
E0045102,994648,628751,277793
E0045103,3977871,80047,228251
E0045104,2322269,103384,276966
E0045105,1332749,54131,12793
E0045106,2447094,556345,337672
E0045107,2352602,709919,335982
E0045108,2599253,102960,438707
E0045109,4229208,724034,324550
E0045110,4388218,223936,58452
E0045111,2855433,185318,202214
E0045112,1359122,577539,40607
E0045113,2929759,606339,269430
E0045114,3235355,543216,360409
E0045115,2141752,656864,77664
E0045116,2990763,431768,324139
E0045117,3772628,406238,327328
E0045118,3778976,35203,327168
E0045119,3608103,678039,426955
E0045120,3719447,443769,409582
E0045121,2046067,102063,302371
E0045122,350600,723409,34735
E0045123,805551,522733,458441
E0045124,1851203,241513,219812
E0045125,3668064,110398,54951
E0045126,2230344,219306,427849
E0045127,4652516,723563,24500
E0045128,1514827,414826,377321
E0045129,3544692,388454,168950
E0045130,4757642,270730,313446
E0045131,4891579,577256,140199
E0045132,2349049,548958,426439
E0045133,1574360,504130,162794
E0045134,3243513,303437,379591
E0045135,4183972,555126,299913
E0045136,1531231,389169,140826
E0045137,3466805,354201,380458
E0045138,4717676,266660,240485
E0045139,4881777,224871,188023
E0045140,624804,136504,136483
E0045141,1371779,389432,187342
E0045142,1264867,697654,467715
E0045143,3096267,57430,116281
E0045144,801272,264807,377750
E0045145,3350798,18240,288071
E0045146,2517147,419576,460946
E0045147,1011048,220412,493109
E0045148,4043586,735818,442667
E0045149,3099974,401581,118691
E0045150,2208157,799500,101228
E0045151,1654658,700001,359688
E0045152,4648092,614885,55827
E0045153,3418820,685299,424191
E0045154,4408280,41041,27330
E0045155,4600449,364100,164987
E0045156,2072121,123864,8031
E0045157,4321143,15543,271406
E0045158,1899415,457097,82185
E0045159,1454025,426991,57635
E0045160,4173584,56087,310188
E0045161,2765024,204722,225611
E0045162,3238482,74509,488462
E0045163,4897699,541922,394791
E0045164,3980682,504568,125568
E0045165,2682250,308556,423670
E0045166,2973026,714295,150891
E0045167,3231800,197017,424472
E0045168,3838693,81887,176337
E0045169,2480512,625977,204023
E0045170,3689991,707399,157204
E0045171,3658890,579834,154290
E0045172,4762949,350011,13608
E0045173,2647082,146273,379880
E0045174,1570922,742359,217646
E0045175,3123770,698812,429093
E0045176,3725080,285023,434265
E0045177,975223,139472,267611
E0045178,4519388,75552,268744
E0045179,1522156,513759,163184
E0045180,2488929,761292,246316
E0045181,2858719,26797,72548
E0045182,1642630,787121,280991
E0045183,339851,226869,410043
E0045184,3959087,792330,298372
E0045185,4920510,642640,95390
E0045186,1686178,541988,73138
E0045187,2616387,596333,245624
E0045188,904244,367106,187042
E0045189,2496345,209248,17398
E0045190,2338134,314441,70553
E0045191,3996379,738680,451487
E0045192,4625177,183908,92114
E0045193,643573,473449,235909
E0045194,1623714,464957,210751
E0045195,4278930,798305,239759
E0045196,318610,145606,292053
E0045197,4905058,376798,143976
E0045198,2564260,488842,153079
E0045199,1796406,220520,417500
E0045200,3179860,597290,428807
E0045201,2437132,435402,149261
E0045202,4797789,712069,203925
E0045203,2231400,387934,97107
E0045204,2152326,554321,187802
E0045205,856614,287393,269958
E0045206,942107,73012,496988
E0045207,1309222,67697,265300
E0045208,1687580,642974,195752
E0045209,1939289,760709,12604
E0045210,4886758,669037,395565
E0045211,3175347,630829,101161
E0045212,1488889,717020,128362
E0045213,1435133,457844,81231
E0045214,469317,406212,95245
E0045215,3687983,35386,45787
E0045216,2629652,179134,275512
E0045217,4362998,207013,356348
E0045218,4519454,356137,355311
E0045219,722999,120632,202513
E0045220,2573997,171957,114568
E0045221,2479051,66563,307837
E0045222,710924,453938,30340
E0045223,3786825,234347,316765
E0045224,1208205,671758,85348
E0045225,1499383,753920,456407
E0045226,1236725,536288,156109
E0045227,1082616,750820,477548
E0045228,3281997,710313,121884
E0045229,400608,629173,123979
E0045230,854720,191424,115607
E0045231,2057752,586666,128591
E0045232,1151544,283201,312161
E0045233,1405404,796368,408216
E0045234,3584991,252647,253458
E0045235,2210659,646495,279721
E0045236,4953659,418654,73959
E0045237,4572590,626990,437295
E0045238,2017753,530691,332607
E0045239,1020322,41426,465398
E0045240,4558127,90349,174240
E0045241,1129517,533219,370166
E0045242,2319148,496605,11645
E0045243,1385087,370348,130775
E0045244,4124807,625990,16958
E0045245,4201390,656405,10808
E0045246,3426889,593039,273891
E0045247,1023268,352252,251341
E0045248,2153912,371743,293420
E0045249,4223609,596723,199724
E0045250,3346424,448441,258381
E0045251,3418166,113907,242776
E0045252,715057,748329,442672
E0045253,499768,105133,467206
E0045254,1344732,640465,243328
E0045255,2833147,786426,210715
E0045256,956012,211942,77283
E0045257,2892641,433671,140049
E0045258,2826826,414107,393938
E0045259,2911669,423012,497303
E0045260,1544748,540166,281047
E0045261,2079297,488645,350709
E0045262,2755211,528765,487795
E0045263,1941899,236141,227280
E0045264,1250470,788405,471215
E0045265,3850495,753558,328949
E0045266,1100946,787770,265993
E0045267,3749370,50965,43704
E0045268,1635816,70300,321679
E0045269,913008,431666,462320
E0045270,3032205,664517,448232
E0045271,638060,300934,352864
E0045272,4806396,303536,487572
E0045273,4644982,58291,488112
E0045274,1015693,459289,306509
E0045275,3457764,166510,242145
E0045276,4492214,170881,125419
E0045277,3973551,354121,460722
E0045278,2229765,220204,448990
E0045279,3054020,766804,365068
E0045280,4139922,615388,475004
E0045281,1533695,467025,182224
E0045282,516095,357901,372973
E0045283,1050497,189144,218175
E0045284,3660199,640614,84524
E0045285,2944083,237571,237213
E0045286,4875566,631581,259462
E0045287,2076635,224916,282567
E0045288,3564312,560655,207912
E0045289,4290607,507990,405382
E0045290,4648913,160674,447098
E0045291,4343855,77711,205703
E0045292,1892574,760767,333833
E0045293,3234020,74835,386181
E0045294,491828,152040,24096
E0045295,733690,377300,288452
E0045296,2918195,425345,158581
E0045297,499215,540697,361381
E0045298,546368,765679,378344
E0045299,880324,258590,206285
E0045300,1911746,765842,192374
E0045301,778738,344108,436826
E0045302,2771342,669599,169211
E0045303,3316438,204841,142440
E0045304,3166312,586944,225676
E0045305,1888616,510768,112647
E0045306,3864055,781356,476420
E0045307,560269,191602,372916
E0045308,1628414,37741,277277
E0045309,3166216,421691,234684
E0045310,1290502,478441,43519
E0045311,3648981,411634,241439
E0045312,4929042,267896,291258
E0045313,4631735,520612,24762
E0045314,4618238,663047,61791
E0045315,606026,273470,286803
E0045316,2923099,119880,427404
E0045317,4275943,20910,187514
E0045318,2603687,563969,443777
E0045319,1029882,548416,102086
E0045320,4837463,486691,51663
E0045321,4197906,254335,88283
E0045322,1116591,56380,88012
E0045323,1016957,26973,137658
E0045324,1039015,723019,456546
E0045325,2963932,738399,143287
E0045326,529855,98368,442344
E0045327,1883617,503548,166357
E0045328,685172,768735,208028
E0045329,3621606,311569,366872
E0045330,1124962,40689,61163
E0045331,2966846,474270,90821
E0045332,4113125,137592,118110
E0045333,3491145,659744,139535
E0045334,4384008,626434,165449
E0045335,2448449,741236,429816
E0045336,2834044,67165,246113
E0045337,1279113,36279,257419
E0045338,2130208,538940,351560
E0045339,1556119,362030,245946
E0045340,4729923,379094,26458
E0045341,4460207,602240,447529
E0045342,3670975,718803,135260
E0045343,3997713,530236,294778
E0045344,4618628,374433,311303
E0045345,796221,150905,204010
E0045346,3312867,478856,65432
E0045347,2334759,616877,73193
E0045348,1610420,684596,237380
E0045349,2907819,343732,379148
E0045350,1157755,775305,139643
E0045351,4941947,321000,337316
E0045352,4983020,385319,163587
E0045353,4126809,550598,267151
E0045354,931117,618142,423025
E0045355,769634,681143,228281
E0045356,2500893,381830,383711
E0045357,3291094,160986,329600
E0045358,1887357,409329,125128
E0045359,4111830,89730,473259
E0045360,3073905,280339,247683
E0045361,1511826,347336,457952
E0045362,931659,591618,179565
E0045363,4670468,575878,61665
E0045364,3195387,28994,261182
E0045365,3848592,276702,24726
E0045366,1748463,772337,293020
E0045367,3816328,686142,459968
E0045368,1731167,84709,234386
E0045369,1147894,17277,378946
E0045370,1104779,783659,224240
E0045371,4654604,256018,114477
E0045372,2447997,779030,347017
E0045373,3013294,454004,467752
E0045374,4970204,371355,271303
E0045375,2741942,367945,356661
E0045376,797749,539310,42204
E0045377,1596842,373677,325664
E0045378,351057,145279,433150
E0045379,1310499,152769,279062
E0045380,2274406,186908,443785
E0045381,4090590,10518,332767
E0045382,2854515,491863,173460
E0045383,2313539,522025,300391
E0045384,3368832,416453,71490
E0045385,4451509,182669,306806
E0045386,3156925,464323,335213
E0045387,3002532,469586,276675
E0045388,1480124,739822,498625
E0045389,3636317,354176,142732
E0045390,4919115,237953,469961
E0045391,2227435,406283,59422
E0045392,1028841,458494,74540
E0045393,2699416,227763,128751
E0045394,4427304,427847,292195
E0045395,3671895,447726,265478
E0045396,4844785,708164,344913
E0045397,2868006,305732,490338
E0045398,3356102,377351,12328
E0045399,2719039,737621,137232
E0045400,3897643,32003,93457
E0045401,3441752,615820,437595
E0045402,1541392,454595,31439
E0045403,1275378,278157,400927
E0045404,2656598,218500,353290
E0045405,891743,24535,266710
E0045406,3317245,586081,340166
E0045407,680780,382673,489749
E0045408,4454336,340338,49099
E0045409,2170826,698381,142164
E0045410,2539621,363664,157908
E0045411,1617414,557854,198652
E0045412,4709915,737025,134163
E0045413,2402499,278570,383570
E0045414,4644511,155620,165885
E0045415,4381443,253093,340770
E0045416,675828,661488,255591
E0045417,4199399,629672,288664
E0045418,1324525,778469,412588
E0045419,2966096,259430,82870
E0045420,4093321,593767,82322
E0045421,3892787,189541,331079
E0045422,2607496,381317,47475
E0045423,1569300,622304,250023
E0045424,2978027,155477,224963
E0045425,1931006,710516,131728
E0045426,2326247,505123,194545
E0045427,761339,725345,143784
E0045428,3921306,449317,55630
E0045429,3302734,318591,366330
E0045430,3028053,139115,125188
E0045431,301724,195202,42537
E0045432,3863450,182820,356801
E0045433,3524154,330632,229991
E0045434,2905920,61047,239956
E0045435,3806068,695068,425929
E0045436,3908171,639649,410087
E0045437,3777340,128955,174054
E0045438,616421,119348,49749
E0045439,4460316,453094,113938
E0045440,4812935,323530,150709
E0045441,1483584,36502,341290
E0045442,4762384,257301,462469
E0045443,2134730,472668,375880
E0045444,4003637,130662,90908
E0045445,1417598,609540,400153
E0045446,4037030,510318,412075
E0045447,3981168,668261,147474
E0045448,1007374,788437,230196
E0045449,1550964,700375,290857
E0045450,2757057,702375,407313
E0045451,4676536,485249,219875
E0045452,3406217,301285,13865
E0045453,739553,15743,83494
E0045454,2393723,355852,498288
E0045455,1937387,737413,46167
E0045456,4750942,617690,87331
E0045457,4428511,490471,88783
E0045458,863360,573098,390065
E0045459,1069400,708821,352446
E0045460,2172928,715305,405292
E0045461,1678552,612889,244695
E0045462,745444,387247,42817
E0045463,3002315,79623,448645
E0045464,3532854,217297,349134
E0045465,3188235,276138,393387
E0045466,4366277,105346,299506
E0045467,3443620,770962,284250
E0045468,1878770,167338,106931
E0045469,4480414,311401,66320
E0045470,4133077,772212,391815
E0045471,4498808,305009,39825
E0045472,652181,112195,343628
E0045473,2987395,325044,205439
E0045474,4346984,177494,308002
E0045475,4467867,447175,196369
E0045476,2112032,248769,237530
E0045477,1175327,461956,125988
E0045478,3376614,59689,414699
E0045479,4116516,133272,51762
E0045480,3684501,96643,171433
E0045481,858615,474470,230200
E0045482,3747042,215903,254588
E0045483,1632423,75324,163608
E0045484,629916,761729,322023
E0045485,631702,164034,327387
E0045486,1097772,682697,38221
E0045487,1318907,284306,50417
E0045488,4402473,754710,355756
E0045489,4241828,303353,46248
E0045490,3156198,556750,424411
E0045491,1054362,469209,286038
E0045492,1518412,431601,102647
E0045493,2934457,778407,143669
E0045494,1508880,632211,409497
E0045495,1512783,405197,102685
E0045496,1837366,553439,51867
E0045497,2007824,491115,231361
E0045498,1093341,746862,216038
E0045499,4752024,51709,53216
E0045500,3565593,351552,446926
E0045501,1471232,260550,160908
E0045502,3161829,540392,202268
E0045503,3110321,396174,493816
E0045504,1252069,274391,482329
E0045505,720918,86444,61807
E0045506,1116933,767324,432409
E0045507,1389422,289531,132272
E0045508,3931978,26270,117362
E0045509,1064919,125736,182142
E0045510,2431382,16393,299089
E0045511,1549736,450322,72078
E0045512,3786179,254184,406196
E0045513,2511201,531327,226865
E0045514,3708191,506633,439127
E0045515,1134675,506730,472080
E0045516,3146647,175934,487512
E0045517,1012129,518761,397663
E0045518,2730408,683950,177012
E0045519,1550524,762186,488028
E0045520,1568394,749292,163588
E0045521,1515307,642690,455638
E0045522,4021164,591839,206440
E0045523,1469953,339643,179983
E0045524,4376633,333587,294058
E0045525,1051504,55472,365204
E0045526,4833222,595042,263866
E0045527,854399,29221,227871
E0045528,1708262,186655,125646
E0045529,4554155,672839,134590
E0045530,3622571,532596,400267
E0045531,1479350,531438,270952
E0045532,1201407,594874,242182
E0045533,1723107,656433,249871
E0045534,4550068,115858,19461
E0045535,2328336,705660,423064
E0045536,1100342,566480,350174
E0045537,2836994,628305,443066
E0045538,4085917,35146,67452
E0045539,4855781,210680,162688
E0045540,4178146,234101,372075
E0045541,931432,426581,303329
E0045542,2472581,464685,42315
E0045543,1964248,202948,499139
E0045544,4006655,343895,414119
E0045545,1648446,772008,340195
E0045546,2823728,234602,42880
E0045547,1030026,120652,315507
E0045548,1930874,569804,409947
E0045549,3819133,190516,206641
E0045550,321192,362061,15987
E0045551,2435348,463530,25296
E0045552,1103924,247193,31384
E0045553,433876,685142,78615
E0045554,1197976,457388,149827
E0045555,2240270,256488,249278
E0045556,3785942,697804,287019
E0045557,1368911,510386,66638
E0045558,4294095,187975,209368
E0045559,4765061,600360,141035
E0045560,4554286,302265,434083
E0045561,890117,482771,153004
E0045562,2371732,783942,410628
E0045563,2897881,104692,130243
E0045564,3472993,646875,48964
E0045565,1807403,298552,300853
E0045566,3798449,637971,361717
E0045567,4444498,603326,18366
E0045568,4728083,267180,395802
E0045569,3928335,109516,423845
E0045570,1207281,599666,463973
E0045571,878886,560444,82065
E0045572,2528300,359233,493007
E0045573,1631228,164473,466479
E0045574,3403537,126565,346295
E0045575,1678436,613445,333164
E0045576,4516005,781791,378459
E0045577,1115292,443774,473311
E0045578,4883583,160988,175676
E0045579,2916943,465045,123729
E0045580,2432815,729065,458175
E0045581,1155412,743008,457830
E0045582,4207734,294342,398074
